0	37.78892381	22.67994715	-1037.523804	375589.8268	2508597.752
0	37.79162381	22.67724715	-1029.966797	375864.7877	2508296.569
0	37.79253181	22.67633915	-1029.966797	375957.2583	2508195.284
0	37.7950123	22.67408415	-1023.505676	376210.0811	2507943.558
0	37.7974928	22.67205465	-1031.448242	376463.1144	2507716.803
0	37.7990713	22.67002515	-1028.197876	376623.4792	2507490.801
0	37.8017713	22.66867515	-1025.23584	376899.6855	2507339.101
0	37.8017773	22.66867216	-1025.23584	376900.2992	2507338.764
0	37.8040323	22.66709366	-1018.254883	377130.5848	2507162.139
0	37.8060618	22.66641716	-1018.254883	377338.5081	2507085.566
0	37.8087618	22.66558639	-1016.519836	377615.189	2506991.364
0	37.8089933	22.66551516	-1016.519836	377638.9118	2506983.288
0	37.8105718	22.66416216	-1035.706543	377799.901	2506832.196
0	37.8132718	22.66374677	-1039.071533	378076.956	2506783.991
0	37.8135033	22.66371116	-1039.071533	378100.7108	2506779.858
0	37.81553279	22.66326016	-1045.124512	378308.8424	2506728.264
0	37.81756229	22.66213266	-1044.63501	378516.3797	2506601.777
0	37.81936629	22.66010316	-1051.236328	378699.957	2506375.615
0	37.82026829	22.65920116	-1055.415405	378791.8468	2506275.018
0	37.82274879	22.65852466	-1060.880615	379046.131	2506198.101
1	37.82455279	22.64319067	-1131.414551	379218.0823	2504498.988
1	37.82686707	22.64049067	-1109.162598	379453.5516	2504198.191
1	37.82725879	22.64003367	-1123.519775	379493.4077	2504147.279
1	37.82906279	22.63845517	-1089.136719	379677.4234	2503971.062
1	37.83176279	22.63665517	-1111.835693	379953.3317	2503769.601
1	37.83176879	22.63665117	-1111.835693	379953.9447	2503769.154
1	37.83357278	22.63462167	-1095.391357	380137.579	2503543.012
1	37.83523432	22.63192167	-1089.283447	380305.997	2503242.756
1	37.83537678	22.63169017	-1089.283447	380320.4375	2503217.012
1	37.83763178	22.63033718	-1046.009644	380551.0198	2503065.409
1	37.84011228	22.62808218	-1028.529663	380804.0043	2502813.769
1	37.84191628	22.62672918	-1027.664307	380988.2454	2502662.534
1	37.84461628	22.62589841	-1022.792847	381265.027	2502568.404
1	37.84484778	22.62582718	-1022.792847	381288.7584	2502560.333
1	37.84732828	22.62492518	-1016.407532	381542.9226	2502458.497
1	37.84935778	22.62289568	-1038.384277	381749.7728	2502232.197
1	37.85093628	22.62064068	-1042.755859	381910.0828	2501981.293
1	37.85228927	22.61861118	-1064.057861	382047.4132	2501755.535
1	37.85386777	22.61748368	-1040.032593	382208.6937	2501629.46
1	37.85656777	22.6165194	-1022.566467	382485.3872	2501520.571
1	37.85702477	22.61635618	-1022.566467	382532.2203	2501502.141
1	37.85972477	22.61478527	-1034.663818	382808.4041	2501326.099
1	37.8601254	22.61455218	-1034.663818	382849.3845	2501299.979
1	37.86260589	22.61545418	-1034.732056	383105.104	2501397.891
1	37.86530589	22.61629793	-1010.384949	383383.3319	2501489.186
1	37.86621389	22.61658168	-1004.90509	383476.8979	2501519.889
1	37.86891389	22.61691918	-1008.669739	383754.6955	2501555.144
1	37.86982189	22.61703268	-1008.669739	383848.1172	2501567.001
1	37.87207689	22.61658168	-1008.098206	384079.5136	2501515.314
1	37.87477689	22.61553168	-1021.200867	384356.1491	2501396.971
1	37.87613589	22.61500318	-1021.200867	384495.3902	2501337.407
1	37.87839089	22.61432668	-1013.937256	384726.6039	2501260.765
1	37.88109089	22.61410168	-1006.13971	385003.9344	2501233.769
1	37.88109688	22.61410118	-1006.13971	385004.5505	2501233.709
2	37.89259738	22.5872667	-989.5476685	386164.5512	2498254.062
2	37.89440138	22.5850117	-950.1618652	386348.1592	2498003.038
2	37.89665638	22.5843352	-943.3139038	386579.4319	2497926.428
2	37.89846038	22.5843352	-952.5755005	386764.8941	2497925.057
2	37.90048987	22.5827567	-954.8619995	386972.2509	2497748.765
2	37.90132064	22.5800567	-923.2355347	387055.4587	2497449.223
3	37.79754032	22.59419379	-1538.360596	376398.3664	2499096.64
3	37.79888823	22.59309094	-1424.873413	376535.9506	2498973.426
3	37.79986854	22.59088526	-1469.075928	376634.7626	2498728.42
3	37.80060376	22.58880212	-1597.645142	376708.492	2498497.185
3	37.80158407	22.58696405	-1436.712402	376807.6373	2498292.88
3	37.80256437	22.5858612	-1473.97876	376907.4388	2498169.973
3	37.80378975	22.58500344	-1443.386231	377032.6554	2498073.998
3	37.8058729	22.5839006	-1443.386231	377245.842	2497950.186
3	37.80758843	22.58279776	-1499.009155	377421.2377	2497826.678
3	37.80918142	22.58169491	-1478.986206	377584.0381	2497703.273
3	37.81065188	22.58059207	-1578.350952	377734.2427	2497579.971
3	37.81187726	22.57948923	-1513.692261	377859.253	2497456.871
3	37.8139604	22.57826385	-1613.670288	378072.3468	2497319.504
3	37.81518578	22.57716101	-1541.25647	378197.3619	2497196.407
3	37.81628862	22.57642578	-1541.25647	378310.1032	2497114.109
3	37.81714639	22.57593563	-1541.25647	378397.8635	2497059.145
4	37.69643582	22.64603348	-1633	366054.7768	2504923.403
4	37.69913582	22.64476289	-1602	366331.014	2504780.301
4	37.7000092	22.64435189	-1602	366420.3704	2504734.013
4	37.7027092	22.64266439	-1591	366696.2117	2504544.76
4	37.70337238	22.6422499	-1591	366763.9654	2504498.276
4	37.70526416	22.64077851	-1586	366956.9637	2504333.678
4	37.70778655	22.63909692	-1581	367214.5707	2504145.249
4	37.71048655	22.63859067	-1560	367491.5652	2504086.792
4	37.71114973	22.63846632	-1560	367559.6014	2504072.435
4	37.71384973	22.63726632	-1567	367835.9345	2503937.177
4	37.71493331	22.63678473	-1545	367946.8351	2503882.897
4	37.71745569	22.63615414	-1542	368205.4639	2503810.844
4	37.72015569	22.63536002	-1537	368482.1932	2503720.536
5	37.73027781	22.6260646	-1581	369513.6944	2502682.495
5	37.73297781	22.62492776	-1561	369790.1281	2502554.267
5	37.73427159	22.62438301	-1537	369922.5901	2502492.825
5	37.73616337	22.62228102	-1558	370115.0543	2502258.455
5	37.73796337	22.61958102	-1540	370297.5292	2501957.96
5	37.73868576	22.61849745	-1561	370370.763	2501837.364
5	37.74015715	22.61639546	-1524	370520.0315	2501603.366
5	37.74141715	22.61369546	-1549	370647.017	2501303.346
5	37.74162854	22.61324248	-1547	370668.322	2501253.011
5	37.74309993	22.61219148	-1547	370818.5827	2501135.376
6	37.75697305	22.64540288	-1372	372275.2879	2504800.346
6	37.75903775	22.64270288	-1367	372484.973	2504499.65
