661	37.260135	22.842351	-1061.86292	321470.2487	2527120.724
661	37.259806	22.840378	-1057.58569	321433.9915	2526902.656
661	37.259478	22.838405	-1053.34143	321397.7335	2526684.588
661	37.259299	22.836416	-1048.98425	321376.6872	2526464.485
661	37.259179	22.834419	-1044.59326	321361.7806	2526243.561
661	37.258456	22.832564	-1037.38062	321285.2017	2526038.964
661	37.257679	22.830721	-1037.30872	321202.9958	2525835.856
661	37.2574	22.828762	-1037.30872	321171.7901	2525619.247
661	37.25728	22.826765	-1038.88342	321156.8808	2525398.323
661	37.257639	22.824912	-1040.87341	321191.2829	2525192.702
661	37.258837	22.823311	-1045.62366	321312.1714	2525013.919
661	37.260091	22.821757	-1046.9021	321438.899	2524840.306
661	37.261463	22.820301	-1049.13135	321577.8005	2524677.473
661	37.262834	22.818846	-1049.44336	321716.7051	2524514.641
661	37.264063	22.817277	-1048.69104	321840.8259	2524339.48
661	37.265165	22.815608	-1048.69104	321951.7758	2524153.335
661	37.266223	22.813911	-1040.75562	322058.158	2523964.139
661	37.267265	22.812204	-1037.3075	322162.8766	2523773.832
661	37.268307	22.810497	-1034.44861	322267.5979	2523583.525
661	37.269498	22.808909	-1033.25769	322387.8506	2523406.312
661	37.271017	22.807626	-1035.44617	322542.0713	2523262.391
661	37.272749	22.806626	-1038.99878	322718.5877	2523149.579
661	37.274229	22.805358	-1043.40759	322868.8874	2523007.438
661	37.275331	22.803689	-1043.04175	322979.8605	2522821.303
661	37.276388	22.801992	-1046.23792	323086.2407	2522632.125
661	37.277417	22.800277	-1046.23792	323189.61	2522440.954
661	37.278445	22.798562	-1046.32715	323292.9821	2522249.783
661	37.279851	22.797154	-1048.96753	323435.508	2522092.263
661	37.281325	22.795802	-1052.02344	323585.0853	2521940.802
661	37.282681	22.794346	-1052.25708	323722.4342	2521777.934
661	37.283844	22.792719	-1057.15283	323839.7462	2521596.376
661	37.285007	22.791092	-1059.43457	323957.0612	2521414.82
661	37.286205	22.789495	-1062.56726	324078.0365	2521236.515
661	37.287613	22.788074	-1069.33044	324220.7674	2521077.547
661	37.289021	22.786654	-1070.61707	324363.5013	2520918.58
661	37.290426	22.78523	-1067.45422	324505.8945	2520759.265
661	37.291797	22.783774	-1060.95166	324644.868	2520596.465
661	37.293169	22.782319	-1056.75024	324783.8446	2520433.666
661	37.294611	22.780943	-1052.45264	324930.2014	2520279.647
661	37.296222	22.779758	-1044.92615	325094.1071	2520146.508
661	37.297833	22.778573	-1044.92615	325258.0156	2520013.37
661	37.29955	22.777549	-1040.79138	325432.9629	2519897.978
661	37.301282	22.776549	-1042.90344	325609.5394	2519785.204
661	37.303014	22.775549	-1043.25928	325786.1185	2519672.432
381	37.422224	22.848935	-1225.41736	338113.3646	2527662.761
381	37.422525	22.846958	-1221.69617	338141.9268	2527443.501
381	37.422888	22.844994	-1221.26782	338176.8521	2527225.608
381	37.423406	22.843062	-1219.02551	338227.6893	2527011.132
381	37.42413	22.841202	-1225.61804	338299.8212	2526804.338
381	37.424916	22.839362	-1224.73169	338378.2765	2526599.825
381	37.425702	22.837523	-1224.73169	338456.7341	2526395.312
381	37.426487	22.835684	-1233.94983	338535.194	2526190.8
381	37.427512	22.833973	-1251.93054	338638.3216	2526000.257
381	37.428614	22.832304	-1278.07312	338749.4544	2525814.247
381	37.430168	22.831051	-1278.07312	338907.4635	2525673.843
381	37.431751	22.829832	-1283.06055	339068.5706	2525537.091
381	37.433483	22.828832	-1267.69714	339245.1675	2525424.477
381	37.435263	22.827969	-1241.14001	339426.7961	2525326.982
381	37.437242	22.827684	-1219.12354	339629.6396	2525293.25
381	37.438864	22.826622	-1219.12354	339794.8444	2525173.972
381	37.440212	22.825168	-1204.20605	339931.5332	2525011.469
381	37.441314	22.823499	-1217.96411	340042.6895	2524825.47
381	37.442174	22.821707	-1231.52393	340128.8408	2524626.176
381	37.442864	22.81983	-1243.79614	340197.5152	2524417.59
381	37.443469	22.817926	-1243.79614	340257.3368	2524206.079
381	37.443987	22.815994	-1236.93579	340308.2165	2523991.613
381	37.445244	22.814443	-1237.7583	340435.5188	2523818.507
381	37.446515	22.812899	-1230.51587	340564.1493	2523646.12
666	37.227454	22.901409	-1130.33069	318194.7864	2533700.487
666	37.228556	22.89974	-1126.53015	318305.6145	2533514.306
666	37.229658	22.898071	-1117.52771	318416.4454	2533328.126
666	37.231037	22.896655	-1114.48022	318556.0486	2533169.574
666	37.232597	22.895403	-1119.21545	318714.4155	2533029.04
666	37.234157	22.894151	-1105.25476	318872.7854	2532888.507
666	37.235743	22.892946	-1110.12695	319033.909	2532753.046
666	37.237616	22.892244	-1107.83472	319225.1299	2532673.048
666	37.239339	22.891283	-1111.6394	319400.655	2532564.532
666	37.240883	22.890012	-1104.84314	319557.3926	2532421.879
666	37.241753	22.888252	-1108.03406	319644.2607	2532225.892
666	37.242395	22.886374	-1102.11609	319707.6911	2532017.12
666	37.242362	22.884374	-1096.86926	319701.6629	2531795.721
666	37.242329	22.882374	-1092.04541	319695.6347	2531574.323
666	37.242587	22.880431	-1087.31506	319719.56	2531358.889
666	37.243365	22.87859	-1082.59167	319796.8935	2531154.011
666	37.243666	22.876613	-1086.53711	319825.182	2530934.699
666	37.243789	22.874635	-1079.06238	319835.2612	2530715.524
666	37.243504	22.872655	-1075.62573	319803.383	2530496.667
