34.26760693	27.37261358	-1286
34.26516444	27.36836299	-1356
34.26272195	27.36411239	-1416
34.26027946	27.3598618	-1463
34.25783697	27.3556112	-1516
34.25539447	27.35136061	-1621
34.25998822	27.3478623	-1636
34.26458197	27.34436399	-1652
34.26917572	27.34086568	-1565
34.27376946	27.33736738	-1512
34.27836321	27.33386907	-1559
34.28295696	27.33037076	-1474
34.28719917	27.32773841	-1505
34.29144138	27.32510606	-1539
34.29568359	27.32247371	-1477
34.2999258	27.31984136	-1489
34.30416801	27.31720901	-1423
34.30930075	27.31488282	-1297
34.31443349	27.31255663	-1211
34.31956623	27.31023044	-1235
34.32469897	27.30790424	-1310
34.32895267	27.30633443	-1257
34.33320637	27.30476461	-1231
34.33746008	27.30319479	-1195
34.34171378	27.30162498	-1163
34.34596748	27.30005516	-1178
34.35022118	27.29848535	-1180
34.35493993	27.29653356	-1205
34.35965867	27.29458177	-1209
34.36437741	27.29262998	-1266
34.36909616	27.29067819	-1228
34.3738149	27.2887264	-1274
34.37860166	27.28638891	-1171
34.38338841	27.28405143	-1167
34.38817516	27.28171394	-1125
34.39296192	27.27937645	-1143
34.39774867	27.27703897	-1146
34.39572744	27.27264353	-1174
34.39370622	27.26824809	-1167
34.391685	27.26385266	-1176
34.38966377	27.25945722	-1272
34.38764255	27.25506178	-1299
34.38562132	27.25066635	-1200
34.3836001	27.24627091	-1145
34.38157887	27.24187547	-1224
34.37955765	27.23748004	-1218
34.37753642	27.2330846	-1213
34.3755152	27.22868916	-1180
34.37349398	27.22429373	-1197
34.37147275	27.21989829	-1197
34.36945153	27.21550285	-1196
34.3674303	27.21110742	-1205
34.36540908	27.20671198	-1177
34.3695898	27.20475054	-1180
34.37377052	27.20278911	-1216
34.37795125	27.20082767	-1164
34.38213197	27.19886623	-1130
34.38631269	27.19690479	-1198
34.39049342	27.19494336	-1198
34.39467414	27.19298192	-1195
34.39921143	27.1913416	-1190
34.40374871	27.18970127	-1173
34.408286	27.18806095	-1093
34.41282329	27.18642062	-1165
34.41736057	27.1847803	-1164
34.42189786	27.18313997	-1140
34.42643515	27.18149965	-1138
34.43097244	27.17985932	-1160
34.43550972	27.178219	-1241
34.44004701	27.17657867	-1241
34.4445843	27.17493835	-1163
34.44944318	27.17463517	-1189
34.45430206	27.17433199	-1150
34.45916094	27.17402881	-1150
34.46401982	27.17372563	-1149
34.4688787	27.17342246	-1143
34.47373758	27.17311928	-1135
34.47887032	27.17079309	-1135
34.48400306	27.1684669	-1099
34.4891358	27.1661407	-1102
34.49426854	27.16381451	-1094
34.49877334	27.16162616	-1117
34.50327814	27.1594378	-1114
34.50778294	27.15724944	-1123
34.51228774	27.15506108	-1116
34.51679254	27.15287272	-1092
34.52129734	27.15068436	-1207
34.52580214	27.14849601	-1202
34.53016121	27.14713414	-1199
34.53452027	27.14577228	-1203
34.53887934	27.14441042	-1151
34.5432384	27.14304856	-1179
34.54759747	27.1416867	-1168
34.55195654	27.14032484	-1169
34.5563156	27.13896297	-1164
34.56092372	27.13679283	-1162
34.56553183	27.13462269	-1152
34.57013994	27.13245255	-1153
34.57474805	27.13028241	-1168
34.57935616	27.12811227	-1210
34.58396427	27.12594213	-1282
34.58857239	27.12377199	-1305
34.5931805	27.12160184	-1327
34.59737723	27.11824066	-1338
34.60157397	27.11487948	-1268
34.6057707	27.1115183	-1238
34.60996743	27.10815712	-1230
34.61416417	27.10479593	-1180
34.6183609	27.10143475	-1193
34.62255763	27.09807357	-1259
34.62675437	27.09471239	-1283
34.63100768	27.09032553	-1287
34.63526099	27.08593867	-1271
34.6395143	27.08155182	-1251
34.64376761	27.07716496	-1245
34.64802092	27.0727781	-1255
34.65227423	27.06839125	-1260
34.65675462	27.06553577	-1248
34.66123502	27.06268029	-1292
34.66571542	27.05982481	-1340
34.67019582	27.05696934	-1430
34.67467622	27.05411386	-1433
34.67915662	27.05125838	-1419
34.68353165	27.04819495	-1313
34.68790669	27.04513152	-1324
34.69228172	27.04206808	-1327
34.69665676	27.03900465	-1263
34.70103179	27.03594122	-1269
34.70540683	27.03287779	-1292
34.70978186	27.02981435	-1374
34.71405445	27.0281374	-1448
34.71832705	27.02646044	-1418
34.72259964	27.02478349	-1316
34.72687223	27.02310654	-1280
34.73114483	27.02142958	-1255
34.73541742	27.01975263	-1225
34.73969002	27.01807567	-1214
34.74396261	27.01639872	-1227
34.7482352	27.01472176	-1249
34.75246047	27.01260839	-1258
34.75668574	27.01049502	-1307
34.760911	27.00838165	-1376
34.76513627	27.00626828	-1352
34.76936154	27.00415491	-1340
34.7735868	27.00204155	-1335
34.77781207	26.99992818	-1335
34.78203734	26.99781481	-1255
34.78678536	26.99666356	-1239
34.79153339	26.99551232	-1228
34.79628141	26.99436107	-1272
34.80102944	26.99320983	-1363
34.80577746	26.99205858	-1411
34.81052549	26.99090733	-1411
34.81527352	26.98975609	-1395
34.81952101	26.98884799	-1378
34.8237685	26.9879399	-1361
34.82801599	26.9870318	-1353
34.83226348	26.98612371	-1336
34.83651098	26.98521562	-1322
34.84075847	26.98430752	-1311
34.84500596	26.98339943	-1302
34.84925345	26.98249133	-1289
34.85350094	26.98158324	-1280
34.8513966	26.97737086	-1275
34.84929226	26.97315848	-1275
34.84718791	26.9689461	-1265
34.84508357	26.96473373	-1259
34.84297923	26.96052135	-1209
34.84087488	26.95630897	-1185
34.83877054	26.95209659	-1127
34.83666619	26.94788422	-1150
34.83456185	26.94367184	-1139
34.83245751	26.93945946	-1142
34.83035316	26.93524708	-1216
34.82824882	26.93103471	-1185
34.82614448	26.92682233	-1176
34.82404013	26.92260995	-1173
34.82193579	26.91839757	-1171
34.81983144	26.9141852	-1173
34.8177271	26.90997282	-1178
34.81562276	26.90576044	-1189
34.81351841	26.90154806	-1192
34.81141407	26.89733569	-1138
34.80930972	26.89312331	-1118
34.80720538	26.88891093	-1145
34.81161008	26.88554499	-1151
34.81601479	26.88217906	-1142
34.82041949	26.87881312	-1139
34.82482419	26.87544718	-1090
34.82922889	26.87208125	-1097
34.8336336	26.86871531	-1121
34.83809497	26.86502796	-1128
34.84255635	26.8613406	-1142
34.84701773	26.85765325	-1146
34.8514791	26.8539659	-1138
34.85594048	26.85027854	-960
34.86040185	26.84659119	-1262
34.86514295	26.8422572	-1271
34.86988405	26.83792322	-1288
34.87462516	26.83358923	-1306
34.87936626	26.82925524	-1305
34.88410736	26.82492125	-1277
34.88676112	26.82002037	-1265
34.88941488	26.81511948	-1267
34.89206865	26.8102186	-1279
34.89472241	26.80531771	-1273
34.89737617	26.80041682	-1288
34.90015478	26.79593564	-1294
34.90293338	26.79145446	-1244
34.90571199	26.78697327	-1222
34.90849059	26.78249209	-1216
34.9112692	26.77801091	-1220
34.9140478	26.77352972	-1222
34.91892492	26.76842434	-1232
34.92380204	26.76331895	-1211
34.92867915	26.75821357	-1280
34.93355627	26.75310819	-1311
34.93866048	26.74953418	-1326
34.94376469	26.74596018	-1333
34.94886889	26.74238617	-1339
34.9539731	26.73881217	-1351
34.95879374	26.73543672	-1427
34.96361438	26.73206127	-1403
34.96843502	26.72868582	-1363
34.97325566	26.72531037	-1324
34.97759418	26.72184991	-1324
34.98193269	26.71838946	-1288
34.98627121	26.714929	-1286
34.99060973	26.71146854	-1216
34.98904937	26.70727864	-1245
34.98748902	26.70308875	-1248
34.98592867	26.69889885	-1247
34.98436831	26.69470896	-1241
34.98280796	26.69051906	-1255
34.9812476	26.68632917	-1228
34.97968725	26.68213927	-1233
34.97812689	26.67794938	-1219
34.97656654	26.67375948	-1222
34.97500618	26.66956959	-1228
34.97344583	26.6653797	-1231
34.97188548	26.6611898	-1220
34.97032512	26.65699991	-1229
34.96876477	26.65281001	-1228
34.96720441	26.64862012	-1231
34.96564406	26.64443022	-1234
34.97012446	26.64157474	-1219
34.97460485	26.63871927	-1227
34.97908525	26.63586379	-1234
34.98356565	26.63300831	-1218
34.98804605	26.63015283	-1204
34.99252645	26.62729736	-1243
34.99712841	26.624558	-1200
35.00173036	26.62181865	-1201
35.00633232	26.61907929	-1225
35.01093427	26.61633993	-1190
35.01553623	26.61360058	-1186
35.02013818	26.61086122	-1193
35.02474014	26.60812187	-1201
35.02916396	26.60629207	-1207
35.03358778	26.60446226	-1247
35.03801161	26.60263246	-1274
35.04243543	26.60080266	-1304
35.04685925	26.59897286	-1357
35.05128308	26.59714306	-1522
35.0557069	26.59531325	-1390
35.06013072	26.59348345	-1429
35.06441276	26.59175293	-1398
35.0686948	26.5900224	-1487
35.07297684	26.58829188	-1487
35.07725888	26.58656136	-1316
35.08154092	26.58483083	-1311
35.08582296	26.58310031	-1325
35.09010499	26.58136978	-1342
35.09438703	26.57963926	-1358
35.09919661	26.57830002	-1375
35.10400619	26.57696079	-1375
35.10881577	26.57562155	-1372
35.11362535	26.57428231	-1337
35.11843493	26.57294307	-1324
35.12302907	26.57226181	-1308
35.12762321	26.57158054	-1295
35.13221735	26.57089927	-1124
35.13681149	26.57021801	-1303
35.14140563	26.56953674	-1296
35.14599977	26.56885547	-1283
35.15082041	26.56548002	-1274
35.15564105	26.56210457	-1258
35.16046169	26.55872913	-1284
35.16528233	26.55535368	-1226
35.17010297	26.55197823	-1193
35.17492361	26.54860278	-1167
35.17974425	26.54522733	-1183
35.18456489	26.54185188	-1183
35.18267366	26.53754151	-1163
35.18078243	26.53323113	-1121
35.17889119	26.52892075	-1135
35.17699996	26.52461038	-1099
35.17510873	26.5203	-1119
35.1732175	26.51598963	-1089
35.17132627	26.51167925	-1294
35.16943504	26.50736887	-1136
35.1675438	26.5030585	-1143
35.16565257	26.49874812	-1123
35.16376134	26.49443774	-1149
35.16187011	26.49012737	-1186
35.16624376	26.4874875	-1181
35.17061741	26.48484764	-1181
35.17499106	26.48220777	-1279
35.17936471	26.47956791	-1213
35.18373836	26.47692804	-1286
35.18811201	26.47428818	-1259
35.19248566	26.47164831	-1254
35.19685931	26.46900845	-1356
35.2014078	26.46633068	-1272
35.20595628	26.46365291	-1259
35.21050477	26.46097514	-1237
35.21505325	26.45829737	-1189
35.21960174	26.45561961	-1196
35.22415023	26.45294184	-1189
35.22869871	26.45026407	-1184
35.2332472	26.4475863	-1173
35.23779569	26.44490854	-1266
35.24234417	26.44223077	-1130
35.24697874	26.44091749	-1124
35.2516133	26.4396042	-1112
35.25624787	26.43829092	-1089
35.26088243	26.43697763	-1099
35.265517	26.43566435	-1099
35.27015156	26.43435107	-1077
35.27478613	26.43303778	-1074
35.27917747	26.43068739	-1102
35.28356881	26.42833699	-1122
35.28796015	26.42598659	-1191
35.29235148	26.4236362	-1155
35.29674282	26.4212858	-1163
35.30113416	26.4189354	-1157
35.3055255	26.41658501	-1111
35.30999457	26.41379381	-1132
35.31446363	26.41100262	-1094
35.31893269	26.40821142	-1103
35.32340176	26.40542023	-1137
35.32787082	26.40262904	-1119
35.33279359	26.39952015	-1110
35.33771636	26.39641127	-1158
35.34263914	26.39330238	-1167
35.34756191	26.3901935	-1163
35.35248468	26.38708462	-1158
35.35929029	26.38231928	-1148
35.35702094	26.37805695	-1146
35.35475159	26.37379462	-1141
35.35248223	26.36953229	-1137
35.35021288	26.36526996	-1131
35.34794353	26.36100763	-1127
35.34567418	26.35674529	-1124
35.34340483	26.35248296	-1124
35.34113548	26.34822063	-1109
35.33886613	26.3439583	-1089
35.33659677	26.33969597	-1101
35.33432742	26.33543364	-1131
35.33205807	26.33117131	-1128
35.32978872	26.32690898	-1165
35.32751937	26.32264665	-1179
35.32525002	26.31838432	-1163
35.32298067	26.31412199	-1151
35.32071132	26.30985966	-1131
35.31844196	26.30559733	-1129
35.31617261	26.301335	-1097
35.31390326	26.29707267	-1091
35.31163391	26.29281033	-1101
35.30936456	26.288548	-1108
35.30709521	26.28428567	-1062
35.30482586	26.28002334	-1067
35.3025565	26.27576101	-1061
35.30028715	26.27149868	-1060
35.30501327	26.26818942	-1089
35.30973939	26.26488016	-1089
35.31446551	26.26157089	-1169
35.31919162	26.25826163	-1325
35.32391774	26.25495237	-1293
35.32864386	26.2516431	-1159
35.33318093	26.24846621	-1107
35.33771801	26.24528932	-1043
35.34225508	26.24211242	-1119
35.34679215	26.23893553	-1060
35.35132922	26.23575864	-1092
35.35618399	26.23303545	-1188
35.36103875	26.23031227	-1330
35.36589351	26.22758908	-1411
35.37074827	26.2248659	-1380
35.37560304	26.22214271	-1477
35.38052581	26.21903383	-1480
35.38544858	26.21592494	-1421
35.39037135	26.21281606	-1308
35.39529412	26.20970718	-1202
35.40021689	26.20659829	-1258
35.40588823	26.20262718	-1251
35.41155957	26.19865606	-1151
35.4089625	26.19427646	-1137
35.40636542	26.18989686	-1173
35.40376834	26.18551726	-1212
35.40117127	26.18113766	-1190
35.39857419	26.17675806	-1250
35.39597711	26.17237845	-1220
35.39338003	26.16799885	-1233
35.39078296	26.16361925	-1178
35.38818588	26.15923965	-1174
35.3855888	26.15486005	-1179
35.38299173	26.15048045	-1179
35.38039465	26.14610085	-1175
35.37779757	26.14172125	-1187
35.37520049	26.13734165	-1229
35.37260342	26.13296204	-1219
35.37000634	26.12858244	-1208
35.36740926	26.12420284	-1200
35.36481219	26.11982324	-1169
35.36980297	26.11632866	-1183
35.37479375	26.11283408	-1175
35.37978453	26.1093395	-1148
35.38477531	26.10584491	-1140
35.38976609	26.10235033	-1120
35.39470027	26.09974057	-1109
35.39963446	26.09713081	-1180
35.40456864	26.09452106	-1231
35.40950283	26.0919113	-1230
35.4137807	26.08939886	-1228
35.41805858	26.08688643	-1241
35.42233646	26.08437399	-1228
35.42661434	26.08186156	-1226
35.43089222	26.07934912	-1183
35.4351701	26.07683669	-1197
35.43944798	26.07432425	-1229
35.44405306	26.07076166	-1248
35.44865814	26.06719907	-1258
35.45326322	26.06363648	-1229
35.45786831	26.06007389	-1154
35.46247339	26.0565113	-1126
35.4657787	26.05226502	-1141
35.46908401	26.04801874	-1109
35.47238933	26.04377246	-1117
35.47569464	26.03952619	-1141
35.47899995	26.03527991	-1159
35.48230526	26.03103363	-1123
35.48561058	26.02678735	-1132
35.48989797	26.02277105	-1121
35.49418536	26.01875475	-1128
35.49847275	26.01473846	-1136
35.50276015	26.01072216	-1166
35.50704754	26.00670586	-1148
35.51133493	26.00268956	-1157
35.51562233	25.99867326	-1133
35.51990972	25.99465697	-1108
35.52419711	25.99064067	-1088
35.5284845	25.98662437	-1076
35.53302158	25.98344748	-1089
35.53755865	25.98027058	-1130
35.54209572	25.97709369	-1083
35.5466328	25.9739168	-1095
35.55116987	25.97073991	-1111
35.55570694	25.96756301	-1121
35.56024401	25.96438612	-1140
35.56461106	25.96217347	-1153
35.56897812	25.95996083	-1154
35.57334517	25.95774818	-1160
35.57771222	25.95553553	-1161
35.58207927	25.95332288	-1162
35.58644632	25.95111024	-1161
35.59081337	25.94889759	-1162
35.59518042	25.94668494	-1162
35.59954747	25.9444723	-1163
35.60391452	25.94225965	-1163
35.60851647	25.93952029	-1169
35.61311843	25.93678094	-1187
35.61772039	25.93404158	-1187
35.62232234	25.93130223	-1235
35.6269243	25.92856287	-1230
35.63152625	25.92582352	-1225
35.63612821	25.92308416	-1224
35.6403412	25.92013419	-1218
35.6445542	25.91718422	-1208
35.6487672	25.91423425	-1201
35.65298019	25.91128427	-1196
35.65719319	25.9083343	-1189
35.66140619	25.90538433	-1186
35.66561918	25.90243436	-1182
35.66981582	25.89836892	-1175
35.67401245	25.89430347	-1166
35.67820909	25.89023803	-1154
35.68240572	25.88617259	-1144
35.68660236	25.88210715	-1143
35.690799	25.87804171	-1153
35.69517722	25.87463796	-1170
35.69955545	25.87123421	-1184
35.70393368	25.86783047	-1189
35.70831191	25.86442672	-1220
35.71269014	25.86102297	-1228
35.71692938	25.85742073	-1227
35.72116862	25.85381849	-1202
35.72540785	25.85021624	-1203
35.72964709	25.846614	-1203
35.73388633	25.84301176	-1229
35.73812557	25.83940951	-1293
35.74236481	25.83580727	-1262
35.74660405	25.83220503	-1273
35.75118631	25.82764419	-1331
35.75576856	25.82308335	-1331
35.76035082	25.8185225	-1336
35.76493307	25.81396166	-1279
35.76951533	25.80940082	-1279
35.77383083	25.806041	-1348
35.77814633	25.80268118	-1350
35.78246183	25.79932135	-1255
35.78677732	25.79596153	-1257
35.79109282	25.79260171	-1308
35.79540832	25.78924189	-1278
35.79972382	25.78588206	-1256
35.80403932	25.78252224	-1236
35.80835482	25.77916242	-1228
35.81267032	25.77580259	-1226
35.81747213	25.77300379	-1235
35.82227395	25.77020499	-1243
35.82707576	25.76740618	-1247
35.83187757	25.76460738	-1251
35.83667939	25.76180858	-1251
35.8414812	25.75900977	-1249
35.84601828	25.75583288	-1232
35.85055535	25.75265599	-1221
35.85509242	25.7494791	-1212
35.85257999	25.74520122	-1224
35.85006755	25.74092334	-1225
35.84755512	25.73664546	-1234
35.84504268	25.73236758	-1220
35.84253025	25.7280897	-1220
35.84001781	25.72381182	-1239
35.83750538	25.71953394	-1233
35.83499294	25.71525606	-1237
35.83248051	25.71097819	-1237
35.82996807	25.70670031	-1236
35.82745564	25.70242243	-1255
35.8249432	25.69814455	-1288
35.82243077	25.69386667	-1237
35.81991834	25.68958879	-1217
35.82409254	25.68734214	-1361
35.82826674	25.68509549	-1341
35.83244094	25.68284884	-1330
35.83661514	25.68060219	-1312
35.84078934	25.67835553	-1304
35.84496354	25.67610888	-1293
35.84913774	25.67386223	-1285
35.85331195	25.67161558	-1278
35.85748615	25.66936893	-1271
35.86166035	25.66712228	-1272
35.86619742	25.66394538	-1271
35.87073449	25.66076849	-1279
35.87527157	25.6575916	-1295
35.87980864	25.65441471	-1299
35.88434571	25.65123781	-1295
35.88888279	25.64806092	-1299
35.89321179	25.64418452	-1312
35.8975408	25.64030813	-1327
35.9018698	25.63643173	-1344
35.90619881	25.63255533	-1364
35.91052782	25.62867893	-1366
35.91485682	25.62480254	-1355
35.91841063	25.62062375	-1334
35.92196443	25.61644496	-1305
35.92551824	25.61226617	-1284
35.92907204	25.60808737	-1284
35.93262585	25.60390858	-1276
35.93617965	25.59972979	-1265
35.94048987	25.59671175	-1255
35.94480009	25.5936937	-1244
35.94911031	25.59067565	-1236
35.95342053	25.5876576	-1232
35.95773075	25.58463955	-1233
35.96220294	25.58102512	-1267
35.96667513	25.57741069	-1255
35.97114732	25.57379626	-1263
35.97561951	25.57018183	-1256
35.9800917	25.5665674	-1256
35.98456389	25.56295297	-1237
35.98903608	25.55933854	-1210
35.99345961	25.55539596	-1214
35.99788314	25.55145338	-1188
36.00230667	25.5475108	-1198
36.0067302	25.54356821	-1215
36.01115372	25.53962563	-1241
36.01557725	25.53568305	-1269
36.02000078	25.53174047	-1291
36.02442431	25.52779788	-1278
36.02971756	25.52409151	-1395
36.03501081	25.52038513	-1444
36.04030407	25.51667876	-1461
36.04597541	25.51270764	-1460
36.05164675	25.50873653	-1388
36.04879127	25.50425613	-1291
36.04593579	25.49977573	-1127
36.04308032	25.49529533	-1199
36.04022484	25.49081493	-1279
36.03736936	25.48633453	-1309
36.03451388	25.48185414	-1300
36.03906522	25.47930115	-1254
36.04361656	25.47674816	-1166
36.0481679	25.47419518	-1154
36.05271924	25.47164219	-1113
36.05727058	25.4690892	-1092
36.06182192	25.46653622	-1016
36.06637326	25.46398323	-964
36.0709246	25.46143024	-968
36.07537666	25.45873547	-1004
36.07982872	25.45604071	-1070
36.08428078	25.45334594	-1169
36.08873285	25.45065117	-1137
36.09318491	25.4479564	-1257
36.09763697	25.44526163	-1318
36.10208903	25.44256686	-1352
36.10654109	25.43987209	-1471
36.11081731	25.43704689	-1567
36.11509352	25.43422169	-1614
36.11936974	25.43139649	-1646
36.12364595	25.42857129	-1651
36.12792217	25.42574609	-1697
36.13219838	25.42292089	-1845
36.1364746	25.42009569	-1979
36.14075081	25.41727049	-1998
36.14502703	25.4144453	-2039
36.14930324	25.4116201	-2007
36.15405093	25.40805424	-2078
36.15879862	25.40448839	-2101
36.16354631	25.40092254	-2124
36.168294	25.39735669	-2184
36.17304169	25.39379084	-2202
36.17778938	25.39022499	-2211
36.18253707	25.38665913	-2211
36.18694437	25.38260717	-2224
36.19135168	25.3785552	-2234
36.19575899	25.37450323	-2235
36.2001663	25.37045127	-2244
36.2045736	25.3663993	-2248
36.20898091	25.36234733	-2253
36.21338822	25.35829537	-2214
36.21763349	25.35435686	-2185
36.22187876	25.35041835	-1968
36.22612403	25.34647985	-1907
36.2303693	25.34254134	-1927
36.23461457	25.33860283	-1955
36.23885984	25.33466433	-1965
36.24310511	25.33072582	-1959
36.24716937	25.32647133	-1998
36.25123364	25.32221685	-1985
36.2552979	25.31796236	-1938
36.25936217	25.31370787	-1929
36.26342643	25.30945339	-1934
36.2674907	25.3051989	-1950
36.27199924	25.30077419	-2111
36.27650778	25.29634949	-2023
36.28101632	25.29192478	-1966
36.28552486	25.28750008	-2033
36.29019795	25.28355179	-2164
36.29487104	25.2796035	-2164
36.29954413	25.27565521	-1998
36.30421722	25.27170692	-2012
36.30889031	25.26775863	-1993
36.30593323	25.26338459	-1966
36.30297614	25.25901056	-1920
36.30001906	25.25463652	-2007
36.29706197	25.25026248	-1901
36.29410489	25.24588845	-1817
36.29114781	25.24151441	-1768
36.28819072	25.23714038	-1727
36.28523364	25.23276634	-1611
36.28227655	25.2283923	-1698
36.27931947	25.22401827	-1736
36.27636239	25.21964423	-1713
36.2734053	25.21527019	-1693
36.27044822	25.21089616	-1683
36.26749113	25.20652212	-1679
36.26453405	25.20214808	-1734
36.26157697	25.19777405	-1734
36.26617071	25.19427574	-1685
36.27076446	25.19077743	-1676
36.27535821	25.18727912	-1722
36.27995195	25.18378081	-1700
36.2845457	25.18028251	-1616
36.28913945	25.1767842	-1614
36.29344967	25.17376615	-1633
36.29775989	25.1707481	-1690
36.30207011	25.16773005	-1715
36.30638033	25.16471201	-1655
36.31069054	25.16169396	-1638
36.31496288	25.15813898	-1616
36.31923521	25.15458399	-1600
36.32350754	25.15102901	-1583
36.32088198	25.14673632	-1581
36.31825642	25.14244362	-1574
36.31563086	25.13815093	-1554
36.3130053	25.13385824	-1517
36.31037973	25.12956554	-1505
36.30775417	25.12527285	-1504
36.30512861	25.12098016	-1504
36.30250305	25.11668746	-1424
36.29987749	25.11239477	-1439
36.29725193	25.10810207	-1449
36.29462637	25.10380938	-1450
36.29200081	25.09951669	-1443
36.28937525	25.09522399	-1432
36.28674968	25.0909313	-1460
36.28412412	25.08663861	-1475
36.28149856	25.08234591	-1476
36.278873	25.07805322	-1450
36.27624744	25.07376053	-1406
36.27362188	25.06946783	-1415
36.27099632	25.06517514	-1415
36.26837076	25.06088244	-1448
36.27290783	25.05770555	-1441
36.2774449	25.05452866	-1408
36.28198198	25.05135177	-1405
36.28651905	25.04817487	-1395
36.29105612	25.04499798	-1409
36.29559319	25.04182109	-1415
36.30003943	25.03803164	-1557
36.30448567	25.0342422	-1526
36.30893191	25.03045275	-1390
36.31337814	25.02666331	-1346
36.31782438	25.02287387	-1449
36.32281504	25.01853417	-1430
36.32780571	25.01419448	-1404
36.33279637	25.00985478	-1377
36.33778703	25.00551509	-1352
36.34039561	25.00199815	-1370
36.33758339	24.99780944	-1369
36.33477117	24.99362074	-1373
36.33195895	24.98943203	-1363
36.32914672	24.98524332	-1343
36.3263345	24.98105461	-1324
36.32352228	24.97686591	-1294
36.32071006	24.9726772	-1296
36.31789783	24.96848849	-1302
36.31508561	24.96429978	-1282
36.31227339	24.96011108	-1342
36.30946117	24.95592237	-1340
36.30664894	24.95173366	-1332
36.30383672	24.94754495	-1322
36.3010245	24.94335625	-1321
36.29821228	24.93916754	-1309
36.29540005	24.93497883	-1297
36.29258783	24.93079012	-1296
36.28977561	24.92660142	-1287
36.28696339	24.92241271	-1280
36.28415116	24.918224	-1282
36.28133894	24.9140353	-1282
36.27852672	24.90984659	-1246
36.2757145	24.90565788	-1265
36.27290228	24.90146917	-1292
36.27009005	24.89728047	-1294
36.26727783	24.89309176	-1300
36.26446561	24.88890305	-1309
36.26165339	24.88471434	-1318
36.26655904	24.88085677	-1323
36.27146469	24.8769992	-1330
36.27637034	24.87314163	-1345
36.28127599	24.86928406	-1361
36.2860681	24.8646608	-1405
36.2908602	24.86003754	-1405
36.29565231	24.85541427	-1391
36.30044442	24.85079101	-1329
36.30552009	24.8459692	-1293
36.31059577	24.84114738	-1266
36.31567144	24.83632556	-1250
36.32074711	24.83150374	-1237
36.31717322	24.82716782	-1232
36.31359932	24.8228319	-1233
36.31002542	24.81849598	-1234
36.30645152	24.81416005	-1235
36.30287763	24.80982413	-1235
36.29930373	24.80548821	-1234
36.29572983	24.80115228	-1232
36.29215594	24.79681636	-1230
36.28858204	24.79248044	-1228
36.28500814	24.78814451	-1223
36.28143424	24.78380859	-1194
36.27786035	24.77947267	-1218
36.27428645	24.77513674	-1224
36.27071255	24.77080082	-1146
36.26713865	24.7664649	-1154
36.26356476	24.76212897	-1158
36.25999086	24.75779305	-1184
36.25641696	24.75345713	-1208
36.25284306	24.7491212	-1175
36.24926917	24.74478528	-1183
36.24569527	24.74044936	-1244
36.24212137	24.73611343	-1280
36.24647677	24.73171144	-1293
36.25083218	24.72730944	-1296
36.25518758	24.72290744	-1269
36.25954298	24.71850545	-1329
36.26389838	24.71410345	-1487
36.2687755	24.70899807	-1296
36.27365262	24.70389268	-1238
36.27852974	24.6987873	-1282
36.28340685	24.69368191	-1216
36.28802894	24.6900229	-1171
36.29265102	24.68636388	-1150
36.29727311	24.68270487	-1162
36.30189519	24.67904585	-1158
36.30532035	24.67428098	-1164
36.30874551	24.66951612	-1156
36.31217067	24.66475125	-1152
36.31559583	24.65998638	-1138
