42.33342	14.23331
42.30261	14.83162
42.15016	14.91485
41.97244	15.21428
41.87122	15.39248
41.90384	15.63635
41.67308	15.72822
41.70656	15.89395
41.28361	16.26835
41.18361	16.46786
40.79782	16.82058
40.65178	17.07115
38.28967	20.38093
38.23892	20.68331
38.09843	21.15922
38.05501	21.2675
38.03988	21.42871
37.9606	21.78552
37.55687	22.78572
37.28543	23.10403
37.11349	23.2755
36.22826	25.36583
36.09394	25.4101
33.95214	27.74894
